"cell_line","reported_sex","XIST_expression_level","XIST_expression","XIST_log_expression","SRY_expression_level","SRY_expression","SRY_log_expression","RPS4Y1_expression_level","RPS4Y1_expression","RPS4Y1_log_expression","ZFY_expression_level","ZFY_expression","ZFY_log_expression","TGIF2LY_expression_level","TGIF2LY_expression","TGIF2LY_log_expression","PCDH11Y_expression_level","PCDH11Y_expression","PCDH11Y_log_expression","TBL1Y_expression_level","TBL1Y_expression","TBL1Y_log_expression","USP9Y_expression_level","USP9Y_expression","USP9Y_log_expression","DDX3Y_expression_level","DDX3Y_expression","DDX3Y_log_expression","UTY_expression_level","UTY_expression","UTY_log_expression","TMSB4Y_expression_level","TMSB4Y_expression","TMSB4Y_log_expression","NLGN4Y_expression_level","NLGN4Y_expression","NLGN4Y_log_expression","KDM5D_expression_level","KDM5D_expression","KDM5D_log_expression","EIF1AY_expression_level","EIF1AY_expression","EIF1AY_log_expression","RPS4Y2_expression_level","RPS4Y2_expression","RPS4Y2_log_expression"
"HS746T_STOMACH","male","low_expression",26,3.25809653802148,"low_expression",0,NA,"high_expression",2130,7.66387725870347,"high_expression",2096,7.64778604544093,"low_expression",2,0.693147180559945,"low_expression",11,2.39789527279837,"low_expression",1,0,"high_expression",5060,8.52912176228151,"high_expression",18022,9.79934851279498,"high_expression",1516,7.32383056620232,"high_expression",162,5.08759633523238,"low_expression",208,5.33753807970132,"high_expression",3559,8.17723488551019,"high_expression",2237,7.71289096149013,"low_expression",1,0
"HS751T_FIBROBLAST",NA,"low_expression",58,4.06044301054642,"high_expression",11,2.39789527279837,"high_expression",24176,10.0931156845125,"high_expression",2644,7.88004820097158,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"high_expression",6296,8.74766979009724,"high_expression",12316,9.41865450904439,"high_expression",1619,7.38956395367764,"intermediate_expression",48,3.87120101090789,"high_expression",1942,7.57147364885127,"high_expression",6109,8.71751837264977,"high_expression",2091,7.64539769942863,"low_expression",4,1.38629436111989
"HS766T_PANCREAS","male","low_expression",36,3.58351893845611,"low_expression",0,NA,"low_expression",37,3.61091791264422,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",11,2.39789527279837,"low_expression",4,1.38629436111989,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",1,0,"low_expression",2,0.693147180559945,"low_expression",0,NA
"HS819T_FIBROBLAST","male","low_expression",30788,10.3348802826542,"low_expression",0,NA,"low_expression",40,3.68887945411394,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",15,2.70805020110221,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",8,2.07944154167984,"low_expression",6,1.79175946922805,"low_expression",0,NA
"HS821T_FIBROBLAST","female","low_expression",32247,10.3811802946412,"low_expression",0,NA,"low_expression",48,3.87120101090789,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",24,3.17805383034795,"low_expression",5,1.6094379124341,"low_expression",2,0.693147180559945,"low_expression",3,1.09861228866811,"low_expression",4,1.38629436111989,"low_expression",3,1.09861228866811,"low_expression",0,NA
"HS822T_FIBROBLAST","female","low_expression",30255,10.3174167390564,"low_expression",0,NA,"low_expression",40,3.68887945411394,"low_expression",5,1.6094379124341,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",10,2.30258509299405,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",7,1.94591014905531,"low_expression",4,1.38629436111989,"low_expression",0,NA
"HS834T_FIBROBLAST",NA,"low_expression",22321,10.013283218359,"low_expression",0,NA,"low_expression",44,3.78418963391826,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",19,2.94443897916644,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",8,2.07944154167984,"low_expression",7,1.94591014905531,"low_expression",0,NA
"HS839T_FIBROBLAST","female","low_expression",30350,10.3205517964876,"low_expression",0,NA,"low_expression",41,3.71357206670431,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",11,2.39789527279837,"low_expression",20,2.99573227355399,"low_expression",4,1.38629436111989,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",8,2.07944154167984,"low_expression",0,NA
"HS840T_FIBROBLAST","male","low_expression",48,3.87120101090789,"high_expression",74,4.30406509320417,"high_expression",24866,10.1212566875129,"high_expression",2146,7.67136092319064,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"high_expression",5138,8.54441917766983,"high_expression",11222,9.32563141631092,"high_expression",1158,7.05444965813294,"intermediate_expression",38,3.63758615972639,"intermediate_expression",1249,7.13009851012558,"high_expression",4484,8.40827078419205,"high_expression",3320,8.10772006191053,"low_expression",5,1.6094379124341
"HS852T_SKIN",NA,"low_expression",47,3.85014760171006,"low_expression",0,NA,"high_expression",33125,10.4080435632885,"high_expression",1550,7.34601020991329,"low_expression",0,NA,"intermediate_expression",37,3.61091791264422,"high_expression",12,2.484906649788,"high_expression",1615,7.38709023565676,"high_expression",6191,8.73085190351923,"high_expression",2025,7.61332497954064,"high_expression",156,5.04985600724954,"high_expression",1971,7.58629630715272,"high_expression",3545,8.17329343896623,"high_expression",5402,8.59452453435256,"intermediate_expression",17,2.83321334405622
"HS863T_FIBROBLAST","female","low_expression",48222,10.7835706274408,"low_expression",0,NA,"low_expression",54,3.98898404656427,"low_expression",9,2.19722457733622,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",17,2.83321334405622,"low_expression",0,NA,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",5,1.6094379124341,"low_expression",5,1.6094379124341,"low_expression",0,NA
"HS870T_FIBROBLAST",NA,"low_expression",33,3.49650756146648,"low_expression",0,NA,"high_expression",39482,10.5836001508256,"high_expression",3536,8.17075142375753,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",6760,8.81877816903701,"high_expression",18875,9.84559357411723,"high_expression",1391,7.23777819192344,"intermediate_expression",87,4.46590811865458,"high_expression",2957,7.99193051985248,"high_expression",5159,8.54849804124465,"high_expression",5981,8.69634305704456,"intermediate_expression",10,2.30258509299405
"HS888T_FIBROBLAST","male","low_expression",27,3.29583686600433,"low_expression",0,NA,"high_expression",34384,10.4453466188823,"high_expression",3279,8.09529377684465,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",6729,8.81418182318832,"high_expression",16418,9.70613357290821,"high_expression",1640,7.40245152081824,"intermediate_expression",38,3.63758615972639,"high_expression",2422,7.79234892411304,"high_expression",6254,8.74097653801779,"high_expression",4599,8.43359416753992,"low_expression",0,NA
"HS895T_FIBROBLAST","female","low_expression",72792,11.1953613380365,"low_expression",2,0.693147180559945,"low_expression",31,3.43398720448515,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",9,2.19722457733622,"low_expression",4,1.38629436111989,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",8,2.07944154167984,"low_expression",3,1.09861228866811,"low_expression",0,NA
"HS934T_FIBROBLAST","female","low_expression",33545,10.420643099997,"low_expression",0,NA,"low_expression",33,3.49650756146648,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",11,2.39789527279837,"low_expression",24,3.17805383034795,"low_expression",2,0.693147180559945,"low_expression",2,0.693147180559945,"low_expression",6,1.79175946922805,"low_expression",3,1.09861228866811,"low_expression",4,1.38629436111989,"low_expression",0,NA
"HS936T_SKIN","male","low_expression",13,2.56494935746154,"low_expression",0,NA,"high_expression",51189,10.8432799441954,"high_expression",2350,7.7621706071382,"low_expression",0,NA,"low_expression",0,NA,"high_expression",14,2.63905732961526,"high_expression",6462,8.77369414638444,"high_expression",18143,9.80604009037016,"high_expression",4005,8.29529885950246,"low_expression",27,3.29583686600433,"intermediate_expression",627,6.44094654063292,"high_expression",9382,9.1465482388884,"high_expression",6923,8.84260448067803,"low_expression",6,1.79175946922805
"HS939T_SKIN","female","low_expression",39350,10.5802512538455,"low_expression",0,NA,"low_expression",44,3.78418963391826,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",15,2.70805020110221,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",3,1.09861228866811,"low_expression",6,1.79175946922805,"low_expression",4,1.38629436111989,"low_expression",0,NA
"HS940T_FIBROBLAST","male","low_expression",37,3.61091791264422,"low_expression",0,NA,"high_expression",26768,10.1949624232266,"high_expression",2790,7.93379687481541,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"high_expression",8305,9.0246130220474,"high_expression",15941,9.67664968563365,"high_expression",1706,7.44190672805162,"intermediate_expression",40,3.68887945411394,"intermediate_expression",973,6.880384082186,"high_expression",5873,8.67812085552252,"high_expression",3845,8.25452888193974,"intermediate_expression",16,2.77258872223978
"HS944T_SKIN","male","low_expression",158,5.06259503302697,"low_expression",0,NA,"high_expression",43078,10.6707677049373,"high_expression",1723,7.45182223652793,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",2014,7.60787807327851,"high_expression",11436,9.3445215534422,"high_expression",968,6.87523208727658,"high_expression",111,4.70953020131233,"intermediate_expression",236,5.46383180502561,"high_expression",2968,7.99564360428727,"high_expression",3761,8.23244015847034,"low_expression",9,2.19722457733622
"HSC2_UPPER_AERODIGESTIVE_TRACT","male","low_expression",41,3.71357206670431,"low_expression",0,NA,"high_expression",9855,9.19573421958682,"high_expression",334,5.8111409929767,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"high_expression",1243,7.12528309151071,"high_expression",2478,7.81520706218909,"high_expression",676,6.51619307604296,"intermediate_expression",37,3.61091791264422,"intermediate_expression",478,6.16961073249146,"high_expression",866,6.76388490856244,"high_expression",594,6.38687931936265,"low_expression",0,NA
"HSC3_UPPER_AERODIGESTIVE_TRACT","male","low_expression",19,2.94443897916644,"low_expression",0,NA,"high_expression",25827,10.1591757353261,"high_expression",1953,7.57712193087668,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"high_expression",4137,8.32772616646141,"high_expression",11867,9.38151671766514,"high_expression",1611,7.38461038317697,"intermediate_expression",58,4.06044301054642,"intermediate_expression",672,6.51025834052315,"high_expression",2841,7.95191138185419,"high_expression",2823,7.94555542825349,"low_expression",0,NA
"HSC4_UPPER_AERODIGESTIVE_TRACT","male","low_expression",256,5.54517744447956,"low_expression",0,NA,"low_expression",152,5.02388052084628,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",20,2.99573227355399,"low_expression",52,3.95124371858143,"low_expression",11,2.39789527279837,"low_expression",2,0.693147180559945,"low_expression",6,1.79175946922805,"low_expression",33,3.49650756146648,"low_expression",8,2.07944154167984,"low_expression",0,NA
"HT1080_SOFT_TISSUE","male","low_expression",41,3.71357206670431,"low_expression",0,NA,"high_expression",59889,11.0002481278408,"high_expression",2368,7.7698009960039,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"high_expression",3316,8.10651451625519,"high_expression",23519,10.0655638841019,"high_expression",1237,7.12044437239249,"low_expression",4,1.38629436111989,"intermediate_expression",641,6.46302945692067,"high_expression",5068,8.53070154144103,"high_expression",4299,8.36613771649628,"high_expression",29,3.36729582998647
"HT115_LARGE_INTESTINE",NA,"low_expression",53,3.97029191355212,"low_expression",0,NA,"low_expression",47,3.85014760171006,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",20,2.99573227355399,"low_expression",49,3.89182029811063,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",15,2.70805020110221,"low_expression",0,NA,"low_expression",0,NA
"HT1197_URINARY_TRACT","male","low_expression",24698,10.1144775476778,"low_expression",0,NA,"high_expression",59309,10.9905163441275,"high_expression",2089,7.64444076155657,"low_expression",0,NA,"low_expression",1,0,"low_expression",4,1.38629436111989,"intermediate_expression",164,5.0998664278242,"high_expression",18336,9.81662161951447,"high_expression",3309,8.10440130792161,"high_expression",110,4.70048036579242,"intermediate_expression",309,5.73334127689775,"high_expression",5490,8.61068353450358,"high_expression",3978,8.28853445941392,"intermediate_expression",10,2.30258509299405
"HT1376_URINARY_TRACT","female","low_expression",95,4.55387689160054,"low_expression",0,NA,"low_expression",30,3.40119738166216,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",10,2.30258509299405,"low_expression",21,3.04452243772342,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",8,2.07944154167984,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",1,0
"HT144_SKIN","male","low_expression",101,4.61512051684126,"intermediate_expression",3,1.09861228866811,"high_expression",65345,11.0874362050311,"high_expression",3541,8.1721644521119,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",19,2.94443897916644,"low_expression",0,NA,"low_expression",0,NA,"low_expression",38,3.63758615972639,"low_expression",8,2.07944154167984,"low_expression",8,2.07944154167984,"intermediate_expression",19,2.94443897916644
"HT29_LARGE_INTESTINE","female","low_expression",19455,9.87585938541865,"low_expression",0,NA,"low_expression",20,2.99573227355399,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",9,2.19722457733622,"low_expression",1,0,"low_expression",1,0,"low_expression",2,0.693147180559945,"low_expression",17,2.83321334405622,"low_expression",2,0.693147180559945,"low_expression",0,NA
"HT55_LARGE_INTESTINE",NA,"low_expression",22202,10.0079376538926,"low_expression",0,NA,"low_expression",29,3.36729582998647,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",14,2.63905732961526,"low_expression",15,2.70805020110221,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",2,0.693147180559945,"low_expression",4,1.38629436111989,"low_expression",8,2.07944154167984,"low_expression",0,NA
"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",93,4.53259949315326,"low_expression",0,NA,"high_expression",63807,11.0636181811827,"high_expression",2310,7.74500280351584,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"high_expression",8881,9.0916694422585,"high_expression",30403,10.3222965667359,"high_expression",3838,8.25270667656764,"intermediate_expression",52,3.95124371858143,"low_expression",0,NA,"high_expression",11281,9.33087517360492,"high_expression",8373,9.03276752220443,"high_expression",27,3.29583686600433
